rhoc,M,R,Lambda
8.715394242803505000e+14,1.190574151466266661e+00,1.349003255000029178e+01,2.792971622070695048e+03
8.743429286608261250e+14,1.190592621976977350e+00,1.349003255000029178e+01,2.792585409210316357e+03
8.771464330413016250e+14,1.190606737417811534e+00,1.349003255000029178e+01,2.792089487305912371e+03
8.799499374217772500e+14,1.190630767501854148e+00,1.349003255000029178e+01,2.791596641391228331e+03
8.827534418022528750e+14,1.190641818665352014e+00,1.349003255000029178e+01,2.791189528660639553e+03
8.855569461827285000e+14,1.190663377910384124e+00,1.349003255000029178e+01,2.790796052948155648e+03
8.883604505632040000e+14,1.190683311555604584e+00,1.349003255000029178e+01,2.790333621815453625e+03
8.911639549436796250e+14,1.190693104925151458e+00,1.349003255000029178e+01,2.789995588277345178e+03
8.939674593241552500e+14,1.190701658871187840e+00,1.349003255000029178e+01,2.789569938698864007e+03
8.967709637046308750e+14,1.190720575836341499e+00,1.349003255000029178e+01,2.789189846743997805e+03
8.995744680851063750e+14,1.190736595428974365e+00,1.349003255000029178e+01,2.788828180581424476e+03
9.023779724655820000e+14,1.190743814650667698e+00,1.349003255000029178e+01,2.788440476121050779e+03
9.051814768460576250e+14,1.190759418264774272e+00,1.349003255000029178e+01,2.788026434730061737e+03
9.079849812265332500e+14,1.190772696317513812e+00,1.349003255000029178e+01,2.787765070117755840e+03
9.107884856070088750e+14,1.190782152770476054e+00,1.349003255000029178e+01,2.787382281998711733e+03
9.135919899874843750e+14,1.190786973325737907e+00,1.349003255000029178e+01,2.786932486646363941e+03
9.163954943679600000e+14,1.190799125626969435e+00,1.349003255000029178e+01,2.786657790921899505e+03
9.191989987484356250e+14,1.190810283802673508e+00,1.349003255000029178e+01,2.786353453253435873e+03
9.220025031289112500e+14,1.190818700007061803e+00,1.349003255000029178e+01,2.786045570884670269e+03
9.248060075093867500e+14,1.190831074433478465e+00,1.349003255000029178e+01,2.785744369714856475e+03
9.276095118898623750e+14,1.190830546129996836e+00,1.349003255000029178e+01,2.785412155751600039e+03
9.304130162703380000e+14,1.190838961948888164e+00,1.349003255000029178e+01,2.785086917203311259e+03
9.332165206508136250e+14,1.190844686678278030e+00,1.349003255000029178e+01,2.784835835191098340e+03
