rhoc,M,R,Lambda
7.229536921151440000e+14,1.448815396993386351e+00,1.341003295000028395e+01,5.174305817182598730e+02
7.257571964956195000e+14,1.448856289962030308e+00,1.341003295000028395e+01,5.173351155181055674e+02
7.285607008760951250e+14,1.448900887708100216e+00,1.341003295000028395e+01,5.172239965315611698e+02
7.313642052565707500e+14,1.448937835073287994e+00,1.341003295000028395e+01,5.171278596884245644e+02
7.341677096370463750e+14,1.448982966794736926e+00,1.341003295000028395e+01,5.170293440850327897e+02
7.369712140175220000e+14,1.449024049776751699e+00,1.341003295000028395e+01,5.169382468916728612e+02
7.397747183979975000e+14,1.449065324351667350e+00,1.341003295000028395e+01,5.168454913398572899e+02
7.425782227784731250e+14,1.449102587849581569e+00,1.341003295000028395e+01,5.167406707552256648e+02
7.453817271589487500e+14,1.449141376481089427e+00,1.341003295000028395e+01,5.166639752876665170e+02
7.481852315394242500e+14,1.449184855415207585e+00,1.341003295000028395e+01,5.165474947301821658e+02
7.509887359199000000e+14,1.449221017960809599e+00,1.341003295000028395e+01,5.164637960837571882e+02
7.537922403003755000e+14,1.449261589007939222e+00,1.341003295000028395e+01,5.163746194048070492e+02
7.565957446808511250e+14,1.449295302285962261e+00,1.341003295000028395e+01,5.162714706803687932e+02
7.593992490613267500e+14,1.449337472663816850e+00,1.341003295000028395e+01,5.161818318079880328e+02
7.622027534418022500e+14,1.449377937291343121e+00,1.341003295000028395e+01,5.161029649941132220e+02
7.650062578222778750e+14,1.449412099569737933e+00,1.341003295000028395e+01,5.159924606676485155e+02
7.678097622027535000e+14,1.449450018035569165e+00,1.341003295000028395e+01,5.159196036272803667e+02
7.706132665832290000e+14,1.449488426767187477e+00,1.341003295000028395e+01,5.158427591636032048e+02
7.734167709637047500e+14,1.449516828988211214e+00,1.341003295000028395e+01,5.157637661455536318e+02
7.762202753441802500e+14,1.449560547272189748e+00,1.341003295000028395e+01,5.156665178220848702e+02
7.790237797246558750e+14,1.449594363859420865e+00,1.341003295000028395e+01,5.155759587190567572e+02
7.818272841051315000e+14,1.449632558088857603e+00,1.341003295000028395e+01,5.155062145927731763e+02
7.846307884856070000e+14,1.449663548273119718e+00,1.341003295000028395e+01,5.154085944780399586e+02
7.874342928660826250e+14,1.449695327956566304e+00,1.341003295000028395e+01,5.153321370103566323e+02
7.902377972465582500e+14,1.449727315858266641e+00,1.341003295000028395e+01,5.152683253438511883e+02
7.930413016270337500e+14,1.449763522101279678e+00,1.341003295000028395e+01,5.151794853693079403e+02
7.958448060075095000e+14,1.449796036063535132e+00,1.341003295000028395e+01,5.151200367243179699e+02
