m1_source,m2_source,chi1,chi2,dL,Lambda1,Lambda2
1.436870899523130296e+00,1.294544830225105692e+00,4.449491594618920805e-03,1.495054670457730134e-02,3.949883778402706014e+01,6.439983315051530326e+02,8.648583902071209195e+02
1.453757805688975058e+00,1.280712226224719030e+00,3.129573911209356657e-02,4.170597041278605727e-02,3.800453781120110364e+01,2.459455949776623385e+01,8.037582180323689727e+02
1.417221588369578456e+00,1.317733209033074004e+00,3.192864887117394940e-02,3.002930466664961717e-02,2.951144441890556180e+01,1.903103629840607169e+01,2.360201996760596330e+02
1.431953065376637912e+00,1.301459545097286785e+00,8.742566165418507243e-03,2.426748968991124245e-02,3.520860985856701575e+01,1.540725499372072704e+02,8.111549100672525583e+02
1.387485938788725948e+00,1.338940653691140570e+00,4.425051746076934245e-02,1.387856398747920779e-02,4.131393110995275464e+01,1.523715185294310857e+02,5.378425068724432094e+02
1.462563101524704923e+00,1.272311254745223996e+00,7.585219423006599182e-03,3.538955527216363500e-02,3.973506036012528853e+01,4.764932326237121174e+02,1.216644249221912787e+03
1.363993606647514900e+00,1.360021439513427577e+00,4.104263870506173750e-02,2.651436558455362927e-02,4.483325110684585013e+01,8.990403145278291959e+02,5.465129162452112723e+02
1.489027680105908358e+00,1.246130847585369850e+00,4.804055084507983381e-02,6.558300637216200359e-03,4.725031964488520941e+01,2.185304516984164138e+02,3.419541382514817087e+02
1.519065317514434854e+00,1.226540635192914230e+00,4.080920035153765696e-02,3.008842582304942226e-02,3.957445740457246330e+01,4.250341316909447187e+01,4.258763847236613174e+02
1.462338587728925443e+00,1.272311680627045138e+00,2.027475656116095246e-02,3.750246950503677984e-02,4.001854377252078621e+01,1.745514172527002472e+00,4.843539022401347438e+02
1.506664842335900145e+00,1.236254298793205919e+00,2.225875144942998651e-02,4.713508238118064436e-02,3.966965794230517162e+01,2.887457250600147063e+02,6.651947706234727775e+02
1.639160025774948126e+00,1.144860721713568230e+00,2.770171878888679634e-02,2.299477661706192735e-02,3.295275339238649082e+01,1.073110522608691042e+02,3.296073078560668250e+02
1.517168213069273186e+00,1.224151335406459706e+00,7.967025347988047207e-03,1.821755648617587320e-02,4.705558938965890547e+01,2.085979896716408746e+02,1.377602268080964905e+03
1.375759304365808289e+00,1.354239392811190434e+00,5.723423496941148006e-03,7.755189367126521897e-03,3.470264810395599397e+01,6.071585935588228722e+02,6.544307364896028503e+02
1.542197937289924381e+00,1.213704972437411378e+00,1.776880868248212689e-03,1.054937161964589372e-02,3.062103724016400719e+01,2.236632639688816937e+02,3.976504170393581603e+02
1.387395439414845555e+00,1.338437706900145185e+00,1.378159714123924212e-02,1.078741257566137590e-02,4.253884967037475917e+01,1.055944016133951493e+02,1.386989261446905175e+03
1.395646804620508163e+00,1.340509728333885819e+00,1.146776270112506886e-02,2.352585311410349336e-02,2.577182759780200527e+01,7.114875751195478415e+02,4.133419824941299225e+02
1.479065262487342380e+00,1.267638192649778173e+00,7.718181993118432282e-03,3.075143920087051660e-02,2.311775318745407404e+01,3.965269174361899331e+02,7.255338968077345498e+02
1.410056252881092931e+00,1.317823150086534056e+00,6.394981777030160804e-03,3.690244495548662077e-03,4.125637823590449216e+01,8.256050900647595654e+02,4.120266321338639841e+02
1.510037753729032151e+00,1.233601957746185418e+00,4.536452857619398954e-02,3.605382604756984105e-02,4.008721161077637873e+01,3.312475235010449524e+02,1.280508751603636938e+03
1.521328165256082166e+00,1.221946749387361475e+00,8.109094805269254774e-03,2.773149349205945163e-02,4.522509552783364484e+01,3.242836800158069082e+02,1.075041438551265173e+03
1.520556769990065504e+00,1.235791980242838983e+00,7.113280774823103718e-03,4.697864702739608378e-02,2.087671002059847680e+01,5.252517871273175842e+02,1.358521166014686514e+03
1.435715512289077234e+00,1.302901627494914782e+00,7.650248316238461750e-03,3.107352236779519286e-02,2.652942509681711769e+01,6.038375743659472050e+01,2.174946392601268883e+02
1.477187994564420848e+00,1.266362485726943543e+00,4.077697379302676339e-02,2.239460905504820840e-02,2.798741429950110771e+01,2.889308703631761546e+02,5.045609673152603136e+01
1.371182601418012847e+00,1.364199164087025684e+00,1.600139623331649566e-02,3.296111551219816499e-02,2.577997754479109105e+01,1.109466486309800985e+03,4.412686183230032952e+02
1.673718156837242343e+00,1.122880312712421169e+00,4.427963584448699197e-02,2.857477618452825344e-02,3.348194157099105439e+01,1.508689269286432477e+02,5.888977858186377716e+02
1.453420099487746864e+00,1.281684787198131392e+00,4.856653755838330477e-02,2.179287020537299877e-02,3.711990686319668242e+01,2.102904743428304357e+02,8.159654438467824775e+02
1.472088156888837762e+00,1.260779503569080306e+00,4.492108288632456342e-03,3.246776666929202665e-02,4.588417741553189444e+01,1.128493812784618768e+02,3.323175102974886386e+02
1.406264954015759683e+00,1.321154928158237318e+00,8.174409469338233744e-03,1.625664640673496822e-02,4.151137747437466885e+01,4.560776448843328268e+01,5.607224512983210616e+02
1.486965200566113143e+00,1.262428461810046976e+00,3.673382970373722384e-02,2.511632237395798953e-02,2.129026686254810130e+01,5.598131474690065090e+01,1.721247506706090689e+03
1.579557415352337957e+00,1.179929405423609801e+00,4.777454253179461152e-02,2.756272450500773033e-02,4.342697286092304410e+01,6.480902286636290910e+01,1.272701501470655330e+03
1.421939961352956860e+00,1.304643570479949943e+00,3.703578025913607102e-02,6.768921092937220212e-03,4.497665061517688656e+01,1.176378531198794803e+02,2.471384168626730116e+02
1.401517240704276190e+00,1.327392685604496858e+00,2.356450221941058451e-02,2.721790634492719189e-03,3.806729942579827508e+01,4.231808572816495371e+02,1.989412721272848898e+02
1.515829720804183767e+00,1.231970081155657315e+00,1.112153222138312011e-02,3.656148348794410752e-02,3.449411087631882822e+01,3.912159442921789037e+02,9.322271353922463959e+02
1.420782424929449395e+00,1.306053412364019950e+00,3.224445911847546864e-02,8.430424465155619482e-03,4.380356657949231192e+01,3.996690247145279500e+02,6.639750533758481197e+02
1.445836375888944092e+00,1.284196363055286172e+00,2.200029860998294409e-02,2.755370843113278539e-02,4.428452063963128182e+01,1.097073809249168335e+03,2.179646911468617816e+02
1.541989640055890565e+00,1.209657015046605943e+00,3.513210567467718592e-02,1.384575550373922000e-02,3.881430203424114467e+01,5.809776539882719817e+02,5.702154365743763265e+02
1.486738835099812750e+00,1.250125063732106190e+00,2.390541825639196788e-02,1.464555779615038349e-02,4.334809567618160031e+01,1.924260277886444044e+02,2.518244375815191631e+02
1.376402504312821629e+00,1.351634494763219285e+00,1.367186954231328078e-02,3.587049351963830790e-02,3.810367979714708753e+01,4.950614480008850933e+02,2.427883366473766955e+02
1.483033770353149094e+00,1.251547227829674425e+00,2.161021868110104063e-02,4.825972049073391085e-02,4.621155075041323101e+01,4.944484042145197691e+02,4.239130352239468493e+02
1.625734918981353472e+00,1.159275178358549985e+00,4.526449330724822279e-02,1.228411412841002963e-02,2.226473248271165417e+01,3.302587070555979949e+02,1.189810433369321345e+03
1.405520106363642663e+00,1.323367240415683765e+00,1.171426592644389357e-02,3.433859466057063298e-02,3.887370229663957844e+01,1.474330179266230800e+02,2.674425540244193371e+02
1.373795844081804995e+00,1.354117206965523623e+00,4.416915148062351693e-02,4.807806379165167204e-02,3.807890216134310180e+01,1.276719217529710626e+01,3.460344604317758694e+02
1.436359115028703393e+00,1.293484893234664090e+00,1.531194474530649195e-03,2.694110901179311290e-03,4.217063613280567580e+01,3.303567458440500104e+02,7.122845970425139512e+02
1.368739525106409394e+00,1.354134050828276203e+00,9.117678968268125989e-03,1.197450786707704440e-02,4.610595592644286000e+01,5.549202230008922925e+02,2.301402944919692573e+01
1.459395987434743081e+00,1.277264071946937030e+00,5.541375704754347188e-03,1.111015709737076538e-03,3.571308957514443705e+01,5.134779291508106525e+01,1.051551054725141739e+03
1.504630323629815747e+00,1.237735860574047164e+00,4.267535128855498572e-02,1.772654044066175258e-02,4.030628156845952503e+01,9.594632042381023496e+01,1.608762826031968871e+03
1.396109209398018081e+00,1.334746151376406065e+00,7.639155388398785260e-03,5.539648628692690237e-03,3.415714317223892493e+01,5.774489461703857387e+02,5.312494229897033620e+02
1.383973419053835752e+00,1.340653602278260470e+00,2.581109690738700446e-03,2.242799940277809267e-02,4.443539333552519821e+01,7.463106846363062914e+02,1.024594540967779949e+03
1.384705205227133362e+00,1.341410024003739210e+00,4.233227766379397267e-02,2.310675046839022126e-02,4.133669837191840202e+01,4.082531117458130439e+02,1.275836700474714007e+02
1.364120045501275857e+00,1.360698987312433772e+00,2.117275524035514347e-02,2.664597810070382100e-02,4.302511847097898823e+01,1.674547792337857572e+02,3.561251861711207880e+02
1.511577442684564065e+00,1.237889815488943279e+00,3.031125143845038103e-02,2.193373272153521791e-02,2.948685514461469381e+01,1.345237613240553571e+02,4.539458347403556218e+02
1.615025573597062669e+00,1.157891360499077704e+00,2.887467771458674878e-02,3.981177496298827362e-02,3.921099756614256648e+01,6.255224696585614765e+02,1.406470999650984368e+03
1.567997181072383173e+00,1.191268446502744771e+00,1.454097144271142630e-02,3.717288127449953905e-02,3.777206217789560583e+01,1.599115092043049060e+02,1.829182293430808841e+03
1.405804316604241988e+00,1.329980981672524321e+00,1.682726073106929898e-02,1.720300700661681406e-02,2.743980101730133825e+01,5.808184842014611604e+02,1.247662768721247630e+02
1.569118608786139069e+00,1.188375283265294069e+00,3.924910792591810443e-02,3.911817143783760664e-03,4.149800031466557471e+01,9.250754205382000350e+01,4.841124018171097987e+02
1.501695483807863996e+00,1.240750744559754759e+00,2.103488580007369449e-02,3.266083739605602637e-02,3.835889959654917192e+01,2.178027472289381024e+02,8.349610611492921919e+01
1.495986099879134335e+00,1.247307464532365184e+00,3.109591048796241878e-03,1.448274294710935259e-02,3.518004829034282466e+01,2.851409558202650487e+02,9.442724491369206135e+02
1.512053483274440335e+00,1.233428231841567246e+00,3.909165794923484712e-04,5.202651825453001068e-03,3.665407612264213100e+01,1.020519503442186675e+02,2.510314664050368947e+02
1.396287306618995805e+00,1.326881231912782955e+00,1.841431294827427720e-02,3.770200768100084865e-02,4.757109539731714420e+01,1.516648920887375880e+02,4.881872497493553738e+02
1.421773255893975074e+00,1.304817113855690769e+00,3.968479158962819053e-02,2.397476037519274093e-03,4.514619524467011757e+01,2.213518342179488627e+02,8.271697890006887519e+02
1.430821997363999509e+00,1.300233018965303522e+00,9.519873436419926116e-03,5.489995200555515889e-03,3.900924388874214799e+01,1.306074430625738785e+02,4.552728328193738889e+02
1.392054594419435354e+00,1.334278934742837430e+00,1.230183153119989749e-02,4.483616541529513236e-03,4.224317974850951174e+01,1.236699634232291146e+03,2.812377996422413844e+02
1.630397723842716751e+00,1.145429825314962624e+00,4.323016983081248016e-02,1.037066386107352890e-02,4.340141003204346504e+01,4.381102689890306578e+01,2.021526768123770808e+03
1.425520697157154348e+00,1.310249030486819732e+00,9.012840208445240496e-05,2.517421340003692456e-02,3.052119853963476359e+01,1.286314981982641712e+03,2.912522242541032256e+02
1.516148098991838777e+00,1.226624865382895946e+00,3.736318772999536880e-02,3.672432270280480415e-02,4.394935994624792386e+01,4.671912534105783834e+02,1.743867371219261031e+01
1.475511387983193590e+00,1.267401129419068573e+00,6.757864202953426346e-03,4.116566697895602395e-02,2.906349834004797117e+01,1.796830749018881761e+02,1.747480695819279390e+03
1.496578147520506885e+00,1.246894229793397146e+00,2.588029579709033579e-02,3.377545252844168372e-02,3.472081824647080595e+01,1.836848215931554762e+02,2.846690308862572465e+02
1.471380512578903677e+00,1.270985460365654074e+00,7.588028270910787861e-03,2.362351087179620501e-02,2.909466746463026254e+01,2.179077415224565470e+02,1.446541345719211449e+03
1.375493233691405193e+00,1.349841590294989402e+00,8.107662169804082108e-03,3.571621995605768485e-02,4.247979311371089040e+01,2.538158067353544425e+02,8.350007056151907818e+02
1.457448253656331572e+00,1.285804705104259371e+00,2.269824831815817762e-03,3.352536721535443603e-02,2.357443988901633958e+01,3.375833838869457395e+02,5.641676758706165629e+02
1.398922912650088390e+00,1.325768149600788703e+00,1.399899077798002003e-02,1.239990022014603524e-02,4.512846849551788608e+01,2.140852239422232799e+02,4.541749691977615839e+02
1.378161222807459341e+00,1.344671235259540465e+00,3.074455618196455728e-02,2.276647239401973985e-02,4.660251470450673139e+01,1.827165447363860551e+02,5.242248756488662593e+02
1.493076630268128646e+00,1.245708433188374098e+00,5.660059934953601789e-03,3.872819664746076501e-02,4.229173481493689479e+01,9.934691429964061626e+02,4.983370378224580008e+02
1.601290370291571952e+00,1.162979435395148364e+00,2.446252080198100740e-02,7.448163405908795123e-03,4.727887479587227659e+01,1.014437305669749065e+02,4.215426033919535485e+02
1.549440642235241583e+00,1.204797480606466520e+00,1.936396512630981712e-02,4.272239120758722364e-02,3.767981368363687977e+01,6.160321016479915812e+00,1.496296476924393346e+03
1.627465336301388232e+00,1.151387986525794549e+00,1.611557746711009959e-02,3.685716675195344766e-02,3.550743365053693168e+01,6.380547713755121464e+01,7.848625558200146770e+02
1.607155291721585444e+00,1.159449848313365283e+00,3.356480274343272285e-02,4.842784805388565539e-02,4.662461821282036567e+01,1.218971545712819875e+02,1.957699833322231598e+03
1.618844733165946348e+00,1.154643166595395121e+00,3.099697555663072368e-02,3.360268743551648313e-02,4.026162087950606150e+01,1.727415787218295122e+02,6.062115913571371095e+01
1.571764632739256262e+00,1.185695936002415296e+00,1.205390046565157306e-03,3.244474360528188522e-02,4.321407932277407582e+01,2.353479204611074351e+02,8.587057791085184988e+01
1.481809257767315868e+00,1.267359680594595472e+00,2.910130275763927327e-02,4.764842380422045637e-02,1.950789235274018907e+01,9.572847079962673433e+01,2.785964249144591349e+02
1.475065262262595933e+00,1.263173064516348587e+00,1.727809487223653379e-02,6.781073105894441962e-04,3.724490183034507851e+01,2.739681415455123670e+02,1.107817444949275114e+03
1.468868166859724766e+00,1.271627302696416217e+00,9.993102328809851109e-03,1.293784887125835198e-02,3.140009624236115826e+01,2.449602545724889069e+02,1.456610275304416859e+02
1.523060472935436005e+00,1.222303220775030619e+00,1.624336384395150962e-02,4.952500009305612141e-03,4.173503101945927796e+01,8.721478910118661076e+01,2.279774598931916501e+02
1.656384569653637451e+00,1.130857863478866188e+00,4.340059983545095645e-02,5.516975843866617560e-04,3.944524349311475220e+01,3.155407022831804511e+02,1.129361388302623482e+03
1.399138903899257658e+00,1.337588551727091124e+00,4.909050899054351238e-04,4.388398133405799900e-02,2.455316532482278546e+01,3.550418790731159220e+02,3.779896563404265208e+01
1.500183689484548166e+00,1.239343242984724203e+00,1.238046481728076811e-02,1.555334559647914006e-02,4.331891675450023627e+01,2.660829252744830953e+01,4.887455544304722821e+02
1.518136122704288660e+00,1.229681802814841074e+00,4.276783304842377183e-03,2.458990685667036824e-02,3.518540946765929789e+01,1.312429627949847486e+02,3.064781502583168162e+02
1.371333332250255443e+00,1.353530384372094497e+00,2.541886446321846640e-02,2.449797604766384279e-02,4.321646274678990096e+01,9.807071872186888868e+02,6.874866240492022484e+01
1.517626840258880394e+00,1.227172494516106216e+00,6.305237512933310404e-03,1.063924382216631381e-02,4.047469963171126039e+01,2.019738178920368910e+01,7.506564940114010369e+02
1.483911280359647700e+00,1.254265504300534628e+00,2.630721025937207691e-02,1.799861208012249608e-03,3.995580170625343897e+01,1.009361061898134153e+02,1.264068270891321362e+02
1.536545351219045008e+00,1.223041225847325331e+00,2.028610301696921747e-02,2.756812497608403592e-02,2.111121748037873402e+01,6.081064271769051288e+00,7.352400036961420255e+02
