rhoc,M,R,Lambda
8.491113892365457500e+14,1.356361097112978475e+00,1.450002750000040486e+01,1.211659151487415329e+03
8.519148936170213750e+14,1.356381047895721448e+00,1.450002750000040486e+01,1.211440150003949384e+03
8.547183979974968750e+14,1.356396021899022308e+00,1.450002750000040486e+01,1.211252262323799187e+03
8.575219023779725000e+14,1.356421510913829342e+00,1.450002750000040486e+01,1.211045692626173377e+03
8.603254067584481250e+14,1.356434881147432714e+00,1.450002750000040486e+01,1.210878890398002795e+03
8.631289111389237500e+14,1.356452540099158721e+00,1.450002750000040486e+01,1.210700957453952697e+03
8.659324155193992500e+14,1.356462435004182732e+00,1.450002750000040486e+01,1.210498571755405692e+03
8.687359198998748750e+14,1.356482119354417426e+00,1.450002750000040486e+01,1.210307144402915128e+03
8.715394242803505000e+14,1.356500542087616834e+00,1.450002750000040486e+01,1.210141083274394759e+03
8.743429286608261250e+14,1.356517922696154566e+00,1.450002750000040486e+01,1.209947946228905721e+03
8.771464330413016250e+14,1.356527918961055956e+00,1.450002750000040486e+01,1.209798565050696197e+03
8.799499374217772500e+14,1.356535738840365601e+00,1.450002750000040486e+01,1.209605043498410396e+03
8.827534418022528750e+14,1.356551016344181848e+00,1.450002750000040486e+01,1.209448105843268877e+03
8.855569461827285000e+14,1.356559006695811531e+00,1.450002750000040486e+01,1.209295214906852607e+03
8.883604505632040000e+14,1.356572658315120528e+00,1.450002750000040486e+01,1.209168686088735285e+03
8.911639549436796250e+14,1.356580451797224862e+00,1.450002750000040486e+01,1.208981163704268965e+03
8.939674593241552500e+14,1.356593015131189350e+00,1.450002750000040486e+01,1.208813651633876816e+03
8.967709637046308750e+14,1.356595835335811628e+00,1.450002750000040486e+01,1.208687972069258194e+03
8.995744680851063750e+14,1.356605978970741200e+00,1.450002750000040486e+01,1.208577428727796814e+03
9.023779724655820000e+14,1.356603229195848748e+00,1.450002750000040486e+01,1.208419013128077950e+03
9.051814768460576250e+14,1.356621731267048547e+00,1.450002750000040486e+01,1.208243864609122966e+03
9.079849812265332500e+14,1.356626065225953637e+00,1.450002750000040486e+01,1.208128001719378972e+03
9.107884856070088750e+14,1.356626751872625380e+00,1.450002750000040486e+01,1.208004789557619006e+03
9.135919899874843750e+14,1.356636668637546839e+00,1.450002750000040486e+01,1.207883710417263046e+03
9.163954943679600000e+14,1.356636157886116356e+00,1.450002750000040486e+01,1.207746181619420440e+03
9.191989987484356250e+14,1.356638166191492356e+00,1.450002750000040486e+01,1.207600802909081722e+03
9.220025031289112500e+14,1.356648436789456902e+00,1.450002750000040486e+01,1.207535944397907315e+03
9.248060075093867500e+14,1.356647456132743512e+00,1.450002750000040486e+01,1.207398506241063387e+03
9.276095118898623750e+14,1.356645263770359433e+00,1.450002750000040486e+01,1.207285837663669781e+03
9.304130162703380000e+14,1.356646689196110200e+00,1.450002750000040486e+01,1.207155566144837621e+03
9.332165206508136250e+14,1.356648564368821752e+00,1.450002750000040486e+01,1.207077744023529249e+03
9.360200250312891250e+14,1.356644943599188080e+00,1.450002750000040486e+01,1.206952362989183484e+03
9.388235294117647500e+14,1.356651987396928272e+00,1.450002750000040486e+01,1.206843128248152198e+03
9.416270337922403750e+14,1.356649834865697013e+00,1.450002750000040486e+01,1.206739545025386860e+03
9.444305381727160000e+14,1.356647229530712817e+00,1.450002750000040486e+01,1.206687635261274863e+03
9.472340425531915000e+14,1.356641559021788623e+00,1.450002750000040486e+01,1.206556131249131340e+03
9.500375469336671250e+14,1.356641412858602846e+00,1.450002750000040486e+01,1.206466280470931451e+03
9.528410513141427500e+14,1.356638120347032794e+00,1.450002750000040486e+01,1.206402850854651888e+03
9.556445556946183750e+14,1.356637524829349406e+00,1.450002750000040486e+01,1.206280927888810766e+03
9.584480600750938750e+14,1.356628234188643090e+00,1.450002750000040486e+01,1.206218522142268739e+03
9.612515644555695000e+14,1.356629834248671562e+00,1.450002750000040486e+01,1.206154718046253947e+03
9.640550688360451250e+14,1.356615334406821693e+00,1.450002750000040486e+01,1.206007377570967947e+03
9.668585732165207500e+14,1.356615845636370610e+00,1.450002750000040486e+01,1.206007961891913510e+03
9.696620775969962500e+14,1.356609156420529816e+00,1.450002750000040486e+01,1.205902807531423150e+03
9.724655819774718750e+14,1.356603434218762727e+00,1.450002750000040486e+01,1.205831441998086575e+03
9.752690863579475000e+14,1.356596845829050269e+00,1.450002750000040486e+01,1.205778608425221137e+03
9.780725907384231250e+14,1.356588168628779734e+00,1.450002750000040486e+01,1.205701877746168520e+03
9.808760951188986250e+14,1.356580689511953208e+00,1.450002750000040486e+01,1.205649847069866382e+03
9.836795994993742500e+14,1.356571143948290814e+00,1.450002750000040486e+01,1.205607119459159549e+03
9.864831038798498750e+14,1.356559579503790802e+00,1.450002750000040486e+01,1.205528694570167772e+03
9.892866082603255000e+14,1.356545073968045134e+00,1.450002750000040486e+01,1.205444192984998836e+03
9.920901126408010000e+14,1.356534185299503870e+00,1.450002750000040486e+01,1.205406888345088646e+03
